,popularity
72309,50
539389,36
576543,6
74324,55
576423,3
21588,24
80769,6
202458,16
362287,13
78555,9
520183,30
525004,24
221456,9
370981,32
497595,34
465010,3
479913,7
430329,22
427269,52
236504,48
45620,56
473821,27
46814,48
22070,0
169641,21
444599,0
296308,3
310275,18
584941,59
553779,22
61694,53
140006,18
210162,52
98384,30
160200,1
109583,14
202307,12
430213,20
26787,8
243271,44
123682,0
171881,14
536351,46
165396,14
301044,36
286940,2
399196,0
54839,47
41860,41
274251,44
264971,0
660,0
43545,64
4306,0
350757,39
48795,47
470824,56
469107,25
571726,11
168723,9
476422,14
486386,17
22759,12
238792,61
350419,36
345994,16
223265,6
436616,45
297194,18
339132,9
360345,0
48039,39
485425,31
158432,66
414963,34
89149,19
551565,35
249748,22
290940,15
272539,21
527907,30
10450,0
43340,34
130207,58
348538,33
460912,33
581276,21
90423,73
471583,6
287961,8
79779,64
314146,5
581142,21
575227,47
374303,48
286056,56
156886,43
581234,23
400586,3
458463,19
541293,24
324095,10
227534,13
158173,58
309758,19
216269,41
377535,30
16043,9
157005,58
163599,10
11602,6
351901,43
131358,0
423047,28
211826,2
282765,36
97388,1
155858,17
8662,0
289072,12
126831,31
371510,51
98745,22
505636,28
507089,8
244041,54
44249,37
255507,25
384331,29
407151,24
329023,35
20372,0
516103,3
321830,29
135752,0
584781,51
151937,38
537138,20
579490,22
188291,69
109400,67
556981,39
373781,52
263335,24
96325,16
164649,33
188868,0
508737,27
168361,29
471487,4
185716,51
259658,10
435067,39
193889,35
540108,40
191642,28
553169,28
79583,11
36960,32
451507,0
298881,34
233870,29
286463,43
268264,11
86736,64
423644,38
290186,37
175112,39
53978,46
405071,36
45080,40
251708,21
239315,10
108124,13
558944,41
506890,9
261411,8
367734,26
404756,47
291093,21
208163,38
471890,11
137007,4
225044,23
130316,2
292606,41
196208,10
133718,0
565328,12
580110,28
113505,60
180126,11
419067,21
218300,39
497675,31
291459,12
163251,6
52011,44
475008,38
451854,15
367748,28
321870,16
416906,6
475092,37
462545,52
381258,3
422285,12
324539,19
431205,29
259632,3
348050,23
90288,75
138901,9
584229,50
473447,22
136191,6
541132,1
544037,7
293037,29
52808,49
536177,40
26439,1
191558,33
187179,51
357008,49
451146,53
134354,0
415227,27
565628,11
353161,0
427268,57
263906,56
107432,30
89923,38
82444,65
279542,53
50266,39
352855,59
528366,34
66712,55
368712,27
80912,0
93150,27
526318,35
473725,28
336702,40
6207,0
464756,0
251960,9
244203,44
159698,1
176734,2
475499,63
89144,74
195660,29
213812,12
408385,6
251669,11
434568,38
183007,22
386098,31
523874,32
202622,1
31195,21
229398,19
341960,34
399004,53
199101,36
233230,22
576948,11
51071,42
165636,33
402911,20
4355,4
388094,46
333998,24
120763,48
338232,7
198908,43
434108,0
86016,90
211757,6
441484,14
228773,22
393864,17
287708,2
128432,44
235483,41
399432,49
102535,32
282717,9
405228,56
287483,0
189097,12
440536,27
315460,1
368928,27
11561,11
400631,10
452469,25
432844,26
254388,20
31910,28
575838,58
467475,50
222578,4
538390,28
422937,38
72516,67
455702,1
28826,18
355042,36
2576,4
98297,36
572352,19
220008,9
146224,29
337809,6
85289,11
497481,33
217880,46
233442,32
531937,68
79375,74
18221,0
534867,17
345561,4
127567,37
411873,41
473651,22
480793,24
77053,1
115805,25
112722,39
376937,35
40705,49
323245,63
190698,26
422596,23
143506,23
579849,15
421484,4
230308,1
214916,23
153237,32
292761,25
403712,30
67538,64
96274,17
283027,34
502515,24
434584,38
466478,32
96001,2
399145,45
394797,31
437687,64
59310,41
334196,35
59659,56
1174,5
230129,27
451595,1
220121,11
92329,76
413429,23
329827,13
62624,55
199351,31
209931,33
270783,24
540663,64
443263,34
18391,0
256598,64
28939,15
95194,6
129280,53
305468,1
59038,45
346274,18
143385,25
314474,4
239825,9
54841,47
7411,0
41162,35
13455,3
447081,20
436322,53
546110,0
502236,24
56586,60
17732,17
16477,4
531595,50
504852,1
236284,41
347196,27
309197,24
553894,20
48949,43
228976,21
365052,15
74580,69
59667,55
118795,59
79635,9
412967,24
413865,32
423357,38
425756,45
245059,28
99429,27
431899,26
511412,0
514462,0
284268,25
441105,12
428544,5
49935,45
239097,6
477278,24
513590,0
551748,25
558511,41
467139,41
115079,70
12815,0
244552,13
404714,28
355791,8
171974,38
28241,9
543338,33
238337,57
355687,30
313003,41
43466,33
32390,18
459419,22
222547,38
263678,0
91449,74
186473,52
304219,69
139928,12
308661,21
404188,24
581949,34
444065,61
226770,23
19727,7
330958,18
206843,33
244092,55
382320,71
536307,38
234221,35
139725,23
474369,37
393774,24
226136,18
489258,22
420694,0
242192,35
94819,16
349542,45
171477,12
95258,1
220869,11
177444,56
531342,61
520750,10
152450,65
423794,30
262518,32
122783,3
421106,2
524838,36
153657,36
384943,22
210445,41
372728,39
76385,56
18881,0
530438,42
57323,40
262840,14
174937,29
51072,42
520994,11
125611,18
343907,33
220747,26
7195,0
28884,17
288522,7
45576,60
454395,46
464810,1
268874,7
73793,0
294430,54
59940,46
24612,20
76486,69
270232,11
397125,39
506863,11
239934,3
141264,25
421981,17
463789,52
4404,3
231187,26
298977,26
193357,7
505745,13
498183,34
112639,55
326791,26
127004,33
323161,47
432697,34
462576,44
572660,26
145484,11
171592,24
211172,51
375916,6
351852,45
238532,61
165392,33
301869,50
44096,39
166999,21
955,0
89555,8
100791,34
146861,24
174839,37
56375,39
192225,26
62224,43
494396,21
234841,39
493970,14
250970,39
571322,23
145391,28
520933,17
51398,37
266326,3
572024,14
234336,14
343946,34
171024,40
123492,0
169837,18
248092,12
334451,37
391420,10
199455,39
508955,48
505852,5
42051,37
418268,11
224380,8
123075,2
249545,5
34746,32
530924,50
99041,24
271730,35
145296,29
127784,37
414770,53
260994,16
111442,54
50069,42
117532,42
261169,36
397054,32
408826,13
6188,0
178195,47
148862,31
474632,42
469665,26
540675,74
335770,28
569473,50
474252,32
287135,1
67175,47
324344,15
66629,58
48471,33
67669,59
363085,26
177641,38
377971,44
471313,9
467708,53
344209,51
227762,47
89422,70
512400,0
381146,41
286997,0
475954,55
275222,31
548092,16
223493,13
296972,26
553591,30
123490,0
479680,10
268766,20
75154,0
123302,0
544395,26
396110,48
375030,3
296461,40
502614,24
464722,0
64456,73
254901,35
82161,58
299341,28
150910,35
521690,36
580232,16
406536,0
128952,48
48125,38
9258,0
499217,43
518853,12
263291,54
561148,42
115770,46
232024,37
515936,2
284023,20
457452,11
316358,1
333000,44
209927,44
114868,2
482319,7
398293,46
104498,27
411081,11
475991,2
548059,18
140830,24
282695,16
338604,27
334994,21
148393,31
54337,40
424498,33
299492,21
122017,0
539268,34
150458,30
295380,34
336556,64
140309,25
265628,1
148259,35
43535,65
152317,43
278505,47
11907,0
276365,30
584235,49
376384,25
310350,37
532477,4
467015,40
73953,2
12936,0
267410,8
158344,6
45340,36
370659,33
95232,4
219843,6
442000,28
372771,38
484892,21
333255,20
525193,32
144728,33
260800,19
169549,40
484527,28
339690,12
279260,37
441937,34
89641,68
199557,41
173940,23
400377,60
542527,9
428571,10
161717,5
240484,32
108887,44
334957,43
372134,37
367472,18
58610,58
434295,43
472739,20
364641,20
334521,33
585595,2
435095,38
432284,38
264724,67
349116,33
402155,6
123984,0
293941,36
253729,22
136143,0
350886,44
222398,14
289099,13
259056,36
572940,25
72653,61
135959,0
412231,23
189308,7
434162,39
361003,8
423660,31
148475,30
495834,25
179319,2
251663,12
543624,4
341225,19
425177,40
303525,55
581200,24
213445,13
422974,23
510065,36
398292,45
521887,26
357775,55
193267,34
235560,33
421019,54
361644,9
486855,46
411979,21
150928,44
495317,39
496100,26
71473,70
198656,39
251397,34
384435,32
73450,80
549137,35
28541,36
236954,39
185125,45
196798,19
497399,34
117612,46
403070,24
270851,8
90842,6
290834,26
161560,5
190502,24
75605,21
29526,51
477402,22
573012,22
88382,70
575,0
497289,31
530672,47
29275,9
278939,55
167124,22
560692,43
304804,63
586300,12
236525,36
220337,20
109625,14
186125,45
213459,13
413752,36
370844,40
582662,36
461358,42
336614,3
194241,30
456630,52
374191,51
477126,20
455180,45
534446,11
336322,29
238844,0
435465,41
16523,0
370716,31
316693,3
242444,25
97087,23
216121,23
9830,0
466434,37
298611,62
297112,27
334015,47
566439,18
522668,12
56253,40
34879,27
199863,33
206270,17
133557,0
10366,0
332529,15
111174,29
453086,24
69852,54
469140,26
43080,38
253988,17
301201,25
572711,24
61619,56
494032,12
193384,30
547792,12
46586,59
116537,4
234724,32
94398,4
488702,62
100698,25
79400,21
264412,65
44985,42
61551,59
441500,39
188103,60
417146,22
158107,67
298013,18
23294,0
494079,17
414889,36
537805,8
512612,0
372432,37
277232,32
69456,72
262178,19
437178,44
165829,7
240830,5
196365,42
362070,6
50188,40
21112,2
215895,37
225621,17
496079,27
107385,45
164985,6
349809,40
347719,18
501929,16
56884,48
28492,7
359351,30
386003,23
196913,39
548823,19
442408,45
361532,9
403080,20
50851,47
107652,13
334429,46
535727,32
32782,33
107061,32
34714,34
147711,28
87053,22
66386,45
70839,55
136813,1
523265,25
429421,18
64264,44
515445,5
71245,49
253522,46
6684,0
495760,26
55557,62
463691,55
414259,26
433332,29
490023,37
314492,9
142751,24
306856,27
165048,15
525116,21
327216,29
139855,20
124487,2
539298,35
216697,23
342372,38
165125,11
360222,62
337867,2
568860,34
267818,16
584519,41
314643,8
246459,1
5977,0
228028,24
183490,7
246578,61
517268,19
443245,49
163827,10
385011,16
155297,52
429669,18
493942,18
575532,50
574369,33
303429,63
418851,19
171607,47
185729,51
396538,31
121768,0
297622,18
422471,15
99634,36
220583,1
466121,41
191188,27
156314,54
214104,29
568194,40
529624,49
559927,35
390550,73
133695,0
334209,1
138521,14
102455,36
166564,7
483053,37
166298,20
202084,11
39898,44
525416,39
21725,0
418721,23
133954,0
214145,7
583424,44
480569,10
204851,24
275444,23
124490,0
303061,54
350687,43
478063,45
168098,15
179541,0
277786,36
224959,6
115939,0
403774,42
344218,55
533533,5
385772,32
337830,1
259464,10
409784,14
366617,20
244253,20
136812,7
461666,39
274632,21
334615,26
202916,13
85603,6
568229,33
119689,0
300731,43
538950,23
456402,51
10350,0
414495,42
32090,23
466639,36
683,0
428354,9
206768,38
163970,26
27648,24
254744,46
556488,30
246480,0
432891,36
303535,55
388921,35
191192,27
87314,9
3624,0
245537,63
54504,71
264241,54
131248,58
260199,3
375013,1
424228,27
191126,10
205491,30
339330,18
135018,0
443206,56
457527,17
50339,38
29264,9
497449,33
166280,23
475463,46
203361,17
411209,19
216352,19
539990,33
4596,0
288134,12
391983,16
155447,56
467523,50
243757,14
261171,32
111117,69
409303,18
539021,33
156083,54
138646,17
195264,27
57722,54
286325,49
142821,30
525540,28
544180,13
476686,18
151523,37
386593,26
4260,0
574703,41
518031,6
116612,16
110341,49
202302,12
548322,17
439479,0
459073,18
404909,51
273619,36
243891,14
162779,34
545570,18
407281,14
140598,21
58447,40
78765,0
355622,37
372365,40
104801,33
148982,38
470707,42
335651,35
497238,32
487318,53
174142,25
191746,25
355365,5
531485,54
582041,40
217374,40
56535,66
518951,7
487787,0
481807,2
121196,5
218649,47
110277,56
411525,16
508179,20
307749,34
526134,31
391878,13
109122,38
27808,17
396919,0
399552,62
144749,33
20034,0
404642,34
391837,21
94868,0
509389,28
467174,41
113250,55
220395,19
351082,40
443244,49
89648,5
413324,0
95378,12
223111,19
350520,42
401026,11
159260,19
10511,25
463046,49
526904,27
397133,39
30882,28
84699,0
121749,0
454805,41
415931,33
308973,37
223224,8
338721,11
584699,57
432853,29
107718,47
141481,22
236543,51
40901,41
314203,6
128111,40
148763,21
450235,50
552481,21
383441,32
222996,37
63905,50
473577,25
482237,3
161988,17
91923,84
532179,1
419616,40
185263,51
458816,18
474213,34
550379,13
509730,0
565005,4
309049,18
291388,22
350629,34
57563,63
551966,15
25879,9
471971,19
127749,36
146872,35
285336,51
300633,59
418481,20
30523,52
318600,45
109678,43
356351,43
35997,28
506124,10
224199,35
509289,42
241906,28
577629,21
538084,19
351440,41
150587,23
268808,13
64780,53
78138,59
23281,0
437106,47
24693,13
550675,16
460301,31
496360,27
576094,51
286221,67
391169,18
126912,35
581123,20
85487,8
270296,36
527143,30
532996,3
134702,0
414910,33
428331,11
379501,45
121288,0
157374,55
57979,47
356795,43
329542,35
417836,26
76799,62
163606,30
120449,38
255485,26
214524,30
230836,37
3067,0
461443,35
259319,6
137180,16
182624,21
280043,0
376202,23
435452,41
576046,65
395635,30
155787,24
445221,18
357070,24
295006,63
530006,44
295409,37
165733,37
421495,8
131479,0
277409,50
240203,12
68454,73
292389,49
431834,31
180942,35
152273,39
502984,28
447725,35
424889,44
167988,23
137808,16
425228,0
121706,0
414762,33
430731,23
401797,15
389686,43
378632,38
85688,5
388969,45
136996,12
475341,38
196026,22
556181,22
518137,21
467720,52
412814,20
579184,21
393188,19
260830,10
225586,23
187712,58
392121,22
59158,43
86747,0
543213,33
570669,8
281537,21
413713,40
454591,38
192148,12
133667,0
74110,58
81864,3
548328,16
217666,1
406821,6
10766,8
90582,72
44396,35
251129,18
138679,16
567593,27
141977,29
580804,29
387067,30
406131,66
111020,19
358802,20
111943,68
443723,0
524279,26
171879,14
569973,59
332302,43
154197,49
430087,22
408032,25
182103,28
226634,10
128510,46
513907,0
436015,41
155195,34
269353,14
393326,19
449932,33
460265,34
221772,6
188919,0
196131,45
256008,36
282146,6
226750,31
565615,5
549387,29
560737,41
560826,38
500640,55
293072,22
501711,13
556879,41
264950,0
122762,0
378741,40
20109,0
40272,38
410068,14
93569,13
459448,36
82994,59
12334,5
224127,6
501322,1
137465,12
217249,39
385885,16
311905,41
278583,28
400363,57
106052,43
533918,9
35596,46
130133,0
559771,40
583889,43
527885,32
353461,3
545216,10
74733,8
568437,33
420492,40
257864,27
374122,54
562700,55
22169,0
472250,19
169318,43
413342,30
479153,8
54960,44
189746,19
536236,35
379797,40
205775,35
269499,23
577622,21
265678,3
549811,20
276310,35
407841,18
461387,39
217069,56
525778,40
513633,0
334974,22
57935,48
244038,0
497044,26
167821,10
261134,42
230426,45
489885,42
387020,35
442847,33
272321,11
107503,7
109629,46
184028,44
334896,27
399843,50
280550,1
192810,30
524998,25
417529,3
507476,15
402762,32
381203,57
567856,29
359203,22
185448,28
365466,55
100982,33
280877,0
501338,1
187667,46
104901,36
184565,21
525447,34
19786,0
146832,29
11792,0
570005,57
48054,39
500744,54
77650,10
488169,38
94063,28
514753,0
253527,43
431511,27
232451,17
94658,3
415476,40
266247,9
394887,27
542548,15
63278,43
555456,32
539274,44
256378,27
455157,49
64601,59
9734,0
548593,47
574455,36
308188,30
146096,32
574955,53
43372,34
103694,65
185226,33
284962,25
567819,38
393681,13
184745,43
264384,38
294986,63
38785,40
230805,48
264945,0
2310,0
565301,4
580626,20
563649,17
23695,14
300424,24
87775,5
536288,39
151129,17
353100,58
561395,48
447403,20
480471,16
215817,38
553887,19
138899,13
470,0
24594,21
209028,0
485704,35
255165,59
53086,43
415310,35
281480,23
95475,9
551641,37
373340,50
527028,43
359974,27
433291,30
32973,27
56083,43
184877,18
351251,42
278474,45
100286,35
539331,37
20762,0
82547,0
552150,21
7046,0
260908,34
139405,19
244261,52
422374,27
432372,32
455501,42
329043,8
490387,0
321350,13
122892,0
126342,31
107699,33
329366,33
430154,21
406633,1
102927,27
423057,20
529647,46
103177,39
98460,45
456652,52
523221,29
205091,26
26644,16
206627,35
578012,20
72806,57
75191,59
552557,23
48653,53
13432,1
242574,41
505029,51
374022,59
112727,58
186747,56
514812,6
60200,42
530050,42
306259,4
218522,38
437499,56
271676,24
148646,35
194998,2
567169,21
361077,8
575882,51
95186,2
28909,16
284034,39
104373,41
32515,62
450960,60
299938,30
131570,60
121474,1
557056,35
217936,39
321765,12
111291,18
133814,0
106009,36
189759,19
156188,50
446889,28
73939,0
471191,1
50424,37
432408,34
76129,0
546957,18
46971,44
76998,59
76713,63
513516,0
46169,39
290193,27
19859,0
388972,44
397123,40
10133,0
326346,24
103571,37
232641,16
345743,20
112785,63
449063,31
346104,18
385737,35
209206,34
43912,43
164467,15
344205,58
97784,35
553994,34
578566,23
501732,11
361290,18
48683,51
177225,3
325354,23
536295,39
472068,17
274227,27
511450,0
33587,45
567570,25
523066,29
239151,2
101914,25
565236,11
54920,45
380571,2
219840,1
367858,23
143348,25
484095,21
115036,71
215808,20
535563,2
565087,11
242441,42
372638,42
77888,5
556234,22
320660,44
142692,24
264901,34
181763,34
497969,33
13947,0
328990,11
558230,42
320501,16
224692,7
45513,69
287497,10
345297,4
535143,24
451993,13
79519,13
300069,29
321617,49
275489,22
56177,41
559261,49
262513,48
316934,26
394054,15
404519,36
270126,20
465948,33
300286,37
439452,1
476035,1
370472,49
339956,12
432814,27
548097,16
27614,26
442595,25
521669,9
307907,8
549800,21
274176,50
473844,32
379337,41
302982,43
269075,17
360125,36
585309,0
325700,23
496818,28
230017,21
438729,63
475665,63
265465,0
229447,24
542421,14
438169,53
227238,13
336295,31
331280,16
453832,29
255643,30
120796,0
451038,49
445775,31
513616,0
298940,33
411376,12
12536,0
96814,13
523286,23
57630,58
6970,0
184255,17
229723,30
110982,45
155403,55
447457,42
16888,0
28546,36
182081,33
569309,45
217873,46
86676,64
580611,21
453919,33
117366,38
263025,53
492615,47
547245,8
310932,46
531073,59
369529,50
525874,31
215268,26
368178,26
313803,57
39428,26
581355,32
346640,15
427480,57
88443,7
33447,18
111095,56
38015,32
258617,33
288309,6
365645,24
170013,40
281634,7
9943,1
163429,34
22663,17
192684,34
446607,30
83087,0
126054,24
410847,40
154173,51
40233,0
264581,28
441668,29
46496,74
582072,34
489486,31
294334,28
534074,11
543185,24
286799,68
27133,0
87488,67
575263,46
12851,0
547746,25
532406,2
313616,50
479211,0
324941,21
557980,31
415521,33
73449,0
560843,37
246046,28
151009,47
541272,22
514765,0
166765,9
99807,31
317555,2
422223,14
484372,37
121785,3
307882,9
344660,43
100130,26
438485,56
260646,33
180357,9
241287,24
127081,35
444870,12
71069,51
365549,25
349814,35
190161,3
252683,37
195074,37
146458,33
318643,43
350217,39
407775,24
35966,29
109196,41
509180,29
458583,24
289289,13
13640,0
415095,35
436474,44
25285,0
20036,0
32577,48
159499,3
420919,0
381177,62
510709,32
275507,32
566296,19
219070,4
309973,23
549123,14
281200,7
212417,1
347556,19
371194,36
487284,38
114789,48
378123,42
495024,19
336293,59
552319,34
392708,28
186401,52
436828,48
23661,19
542681,15
62359,42
495716,26
217463,53
522704,11
32739,35
519263,6
78039,0
283175,33
32823,31
352994,0
370509,44
567550,28
378861,25
534515,13
85484,66
555386,36
225866,34
513927,0
428728,11
141119,30
530667,45
192575,27
101579,29
532182,2
548361,14
336171,37
462915,48
548773,23
534418,13
240371,23
379164,54
