,acousticness,loudness,energy,explicit
307642,0.122,-15.497,0.465,0
182130,0.0472,-9.797,0.476,0
108774,0.119,-7.357,0.868,0
21801,0.993,-19.317,0.0341,0
541891,0.0354,-9.533,0.742,0
542914,0.115,-9.13,0.489,1
48615,0.511,-7.08,0.421,0
301371,0.0139,-5.407,0.776,1
570855,0.932,-20.031,0.0634,0
237916,0.413,-4.707,0.556,0
279134,0.14,-2.779,0.894,0
146449,0.555,-13.535,0.478,0
108149,0.515,-12.602,0.445,0
293088,0.0101,-6.631,0.825,0
274679,0.99,-20.43,0.258,0
548417,0.422,-8.486,0.507,0
216095,0.514,-6.007,0.559,0
567580,0.0131,-11.058,0.688,0
280714,0.968,-14.686,0.189,0
148292,0.272,-8.873,0.636,0
332498,0.579,-2.79,0.83,0
422521,0.0477,-12.837,0.605,0
107114,0.164,-12.742,0.579,0
89922,0.0172,-9.74,0.533,1
451167,0.0785,-4.334,0.67,0
423355,0.658,-17.923,0.106,0
515014,0.136,-13.804,0.508,0
519932,0.909,-17.968,0.235,0
322129,0.0117,-6.022,0.836,0
557771,0.0187,-6.806,0.865,0
35046,0.535,-13.759,0.391,0
129414,0.878,-10.003,0.252,0
275582,0.36,-5.69,0.741,0
166962,0.0414,-6.186,0.839,0
155856,0.97,-16.162,0.152,0
39586,0.42,-6.136,0.524,0
163045,0.782,-12.821,0.501,0
51476,0.227,-14.295,0.481,0
92839,0.168,-3.158,0.874,0
189174,0.523,-16.129,0.275,0
435032,0.605,-8.325,0.672,0
263039,0.00504,-8.476,0.54,0
12494,0.934,-23.323,0.104,0
521377,0.941,-9.85,0.408,0
4289,0.936,-5.132,0.353,0
408851,0.689,-11.228,0.4,0
301682,0.0302,-6.45,0.925,0
21907,0.944,-12.453,0.144,0
45250,0.292,-5.184,0.721,0
72184,0.679,-7.97,0.553,0
370612,0.704,-9.556,0.359,0
498302,0.415,-17.058,0.379,0
96850,0.166,-11.013,0.457,0
149026,0.438,-5.515,0.786,0
65090,0.745,-21.128,0.0566,0
215839,0.812,-14.046,0.375,0
500005,0.0893,-9.345,0.583,0
304802,0.147,-4.888,0.758,0
329562,0.635,-14.395,0.685,0
446336,0.00827,-9.004,0.586,0
149147,0.467,-11.921,0.735,0
265154,0.944,-12.74,0.2,0
290935,0.828,-12.016,0.287,0
176797,0.0244,-4.792,0.603,0
111155,0.103,-4.055,0.874,0
26976,0.879,-7.255,0.713,0
250509,0.497,-5.899,0.673,0
485309,0.727,-13.075,0.367,0
308690,0.041,-5.415,0.858,0
384217,0.108,-10.221,0.564,0
135583,0.97,-2.904,0.353,0
419520,0.146,-4.912,0.685,0
61947,0.421,-8.011,0.624,0
435765,0.0817,-5.049,0.925,0
538830,0.427,-10.571,0.522,0
461987,0.583,-12.087,0.233,0
96273,0.83,-11.916,0.339,0
237965,0.00549,-3.818,0.896,0
470536,0.882,-9.733,0.372,0
420952,0.153,-7.105,0.898,1
535134,0.391,-8.5,0.59,0
222722,0.241,-12.24,0.424,0
497067,0.689,-16.511,0.539,0
220734,0.853,-13.954,0.246,0
551452,0.0784,-5.781,0.912,0
421958,0.446,-6.82,0.544,0
34372,0.97,-13.787,0.122,0
162553,0.68,-12.038,0.465,0
198508,0.055,-5.559,0.649,0
49049,0.816,-14.287,0.353,0
261385,0.136,-8.283,0.274,0
329058,0.745,-12.557,0.711,0
553555,0.628,-11.366,0.403,0
106505,0.294,-7.076,0.6,0
454231,0.0438,-6.415,0.856,0
271092,0.0185,-5.349,0.847,0
225012,0.717,-12.264,0.263,0
25241,0.987,-15.232,0.325,0
240009,0.645,-10.555,0.42,0
577335,0.12,-7.439,0.841,0
496696,0.299,-7.895,0.543,0
49901,0.479,-12.881,0.612,0
452610,0.663,-8.648,0.84,0
17550,0.982,-17.117,0.164,0
246976,0.99,-15.718,0.104,0
490815,0.361,-10.602,0.682,0
585682,0.931,-10.502,0.328,0
341722,0.00595,-12.027,0.689,0
248581,0.753,-9.55,0.449,0
32375,0.979,-37.279,0.00619,0
88682,0.0103,-10.297,0.573,0
164810,0.0226,-9.148,0.726,0
273435,0.755,-14.729,0.359,0
510354,0.0766,-10.557,0.587,0
272426,0.926,-16.332,0.233,0
365724,0.0216,-12.907,0.428,0
555561,0.0818,-8.097,0.784,0
305024,0.86,-12.755,0.434,0
348148,0.00157,-5.695,0.914,0
297770,0.642,-10.244,0.241,0
146271,0.675,-12.098,0.605,0
332973,0.208,-15.279,0.251,0
477327,0.345,-7.649,0.661,0
148532,0.0197,-6.839,0.843,0
488731,0.0715,-5.926,0.783,1
564254,0.094,-4.064,0.778,0
263378,0.00557,-2.494,0.984,0
45429,0.324,-12.736,0.493,0
159457,0.996,-10.664,0.603,0
493958,0.82,-7.154,0.69,0
458229,0.434,-9.409,0.459,0
402973,0.0232,-11.706,0.521,0
466139,0.0497,-6.136,0.946,0
513916,0.913,-12.484,0.372,0
368773,0.0121,-6.761,0.447,0
183387,0.28,-13.667,0.408,0
408676,0.766,-9.65,0.442,0
558817,0.0696,-2.816,0.889,0
526057,0.596,-9.68,0.797,0
339794,0.937,-32.292,0.0221,0
139837,0.842,-16.345,0.266,0
161902,0.899,-10.707,0.346,0
352011,0.000302,-5.898,0.773,0
562009,0.0176,-3.985,0.905,0
314763,0.869,-18.996,0.145,0
409010,0.767,-15.845,0.33,0
143056,0.803,-9.677,0.896,0
370428,0.585,-6.053,0.763,0
68049,0.46,-7.462,0.613,0
144601,0.55,-16.172,0.297,0
325476,0.964,-28.961,0.0424,0
496029,0.287,-12.445,0.391,0
150549,0.659,-13.639,0.485,0
207713,0.302,-7.627,0.714,0
582219,0.882,-14.289,0.252,0
215856,0.00103,-12.478,0.792,0
293306,0.647,-5.81,0.625,0
230883,0.0362,-7.721,0.539,0
228016,0.179,-8.462,0.701,0
64047,0.845,-21.974,0.0144,0
326394,0.799,-22.689,0.158,0
389103,0.357,-7.451,0.667,1
99790,0.657,-12.432,0.402,0
466309,0.888,-25.906,0.0295,0
23329,0.985,-17.968,0.196,0
201946,0.688,-14.855,0.329,0
554729,0.384,-13.189,0.596,0
451247,0.208,-2.868,0.836,0
327723,0.753,-10.415,0.41,0
206797,0.559,-22.087,0.166,0
131427,0.22,-5.829,0.575,0
234536,0.011,-5.381,0.849,0
236769,0.286,-3.721,0.942,0
407382,0.411,-9.415,0.443,0
315688,0.75,-8.408,0.56,0
6912,0.943,-13.066,0.324,0
481974,0.589,-14.925,0.361,0
484808,0.613,-6.727,0.734,0
527587,0.162,-9.821,0.701,0
470781,0.0125,-6.908,0.506,0
158581,0.148,-3.372,0.85,0
543067,0.315,-8.806,0.458,0
111684,0.819,-8.822,0.362,0
153774,0.0122,-6.729,0.866,0
146693,0.37,-19.767,0.242,0
66033,0.214,-11.379,0.533,0
122933,0.991,-17.71,0.0256,0
112977,0.0188,-8.725,0.631,0
397923,0.621,-10.381,0.352,0
149048,0.126,-10.688,0.539,0
151286,0.984,-20.678,0.115,0
29701,0.67,-11.899,0.225,0
235280,0.0584,-15.628,0.411,0
346286,0.631,-8.222,0.78,0
118257,0.13,-8.254,0.746,0
145425,0.87,-10.067,0.597,0
50273,0.445,-11.346,0.455,0
66945,0.00601,-8.495,0.847,0
498289,0.838,-19.559,0.153,0
526507,0.125,-8.227,0.714,0
84312,0.0297,-7.453,0.621,1
562268,0.186,-2.476,0.855,0
78814,0.702,-7.952,0.542,0
298544,0.911,-19.976,0.0411,0
495208,0.789,-14.228,0.533,0
363660,0.668,-8.779,0.368,0
428529,0.993,-12.378,0.235,0
489635,0.573,-15.635,0.503,0
103436,0.221,-5.194,0.933,0
420426,0.0346,-2.821,0.74,0
400612,0.99,-14.866,0.356,0
310348,0.362,-9.795,0.614,0
433179,0.00107,-10.322,0.7,0
516563,0.98,-9.046,0.418,0
70567,0.0969,-3.402,0.912,0
33907,0.718,-2.634,0.87,0
167902,0.831,-16.749,0.206,0
76746,0.161,-7.282,0.875,0
126918,0.231,-13.046,0.404,0
554193,0.0165,-3.747,0.907,0
301837,0.07,-8.971,0.644,0
4567,0.975,-19.898,0.188,0
148390,0.698,-9.926,0.467,0
172829,0.000491,-5.884,0.657,1
228694,0.29,-5.537,0.761,0
374104,0.687,-8.143,0.276,0
197190,0.746,-8.811,0.482,0
107672,0.0457,-9.521,0.449,0
508925,0.0629,-3.833,0.866,1
8851,0.993,-11.077,0.132,0
148341,0.731,-7.966,0.374,0
61578,6.22e-05,-8.965,0.802,0
217157,0.0731,-10.643,0.481,0
549034,0.47,-4.852,0.982,0
571612,0.919,-18.424,0.164,0
143881,0.42,-6.564,0.706,0
12449,0.387,-16.395,0.309,0
449624,0.823,-10.917,0.3,0
293039,0.897,-11.278,0.334,0
400554,0.44,-6.383,0.415,0
411683,0.552,-11.961,0.448,0
385528,0.00125,-12.161,0.716,0
79667,0.000111,-3.427,0.937,0
393672,0.566,-15.242,0.285,0
430140,0.48,-10.496,0.49,0
152357,0.912,-11.121,0.391,0
392329,0.268,-5.5,0.787,0
342818,0.00767,-4.93,0.895,0
86856,0.00419,-5.467,0.814,0
573911,0.772,-8.638,0.549,0
235467,0.212,-6.442,0.837,0
44416,0.0172,-6.058,0.706,0
502030,0.582,-7.424,0.491,0
164058,0.0712,-11.907,0.704,0
430380,0.745,-9.851,0.874,0
330908,0.653,-5.933,0.659,0
396755,0.0963,-6.183,0.67,0
136788,0.963,-7.596,0.818,0
224025,0.835,-17.221,0.262,0
55758,0.143,-15.474,0.383,0
267040,0.982,-14.341,0.22,0
27923,0.891,-8.391,0.814,0
204485,0.936,-15.951,0.3,0
416019,0.578,-6.147,0.55,0
414379,0.974,-16.038,0.189,0
311353,0.0221,-7.149,0.832,0
144268,0.349,-9.041,0.589,0
50565,0.137,-10.932,0.515,0
335244,0.0556,-7.63,0.81,0
55467,0.604,-9.235,0.433,0
557742,0.363,-4.643,0.856,0
227580,0.00297,-10.399,0.654,0
417427,0.286,-8.564,0.539,0
530386,0.58,-5.065,0.598,0
150299,0.699,-10.741,0.83,0
161982,0.189,-9.812,0.539,0
229364,0.882,-8.165,0.354,0
461486,0.508,-7.472,0.61,0
201727,0.966,-11.48,0.267,0
87587,0.0999,-7.021,0.948,0
225511,0.217,-14.951,0.377,0
206438,0.461,-14.679,0.496,0
83845,0.00616,-4.38,0.944,0
77819,0.0762,-5.644,0.813,0
327297,0.839,-19.475,0.211,0
67157,0.416,-12.539,0.325,0
51214,0.0233,-4.968,0.945,0
179165,0.99,-11.738,0.32,0
371001,0.201,-7.976,0.711,0
543980,0.72,-12.028,0.523,0
494261,0.739,-17.134,0.325,0
212552,0.727,-6.317,0.755,0
260294,0.00238,-7.349,0.655,0
490288,0.0188,-6.536,0.745,0
213153,0.815,-16.762,0.276,0
30596,0.889,-15.884,0.149,0
133285,0.876,-12.448,0.287,0
491918,0.727,-11.504,0.297,0
62333,0.0131,-12.197,0.803,0
297646,0.936,-11.63,0.183,0
120383,0.541,-7.692,0.609,0
209888,0.091,-4.624,0.758,0
532165,0.799,-13.841,0.176,0
564449,0.21,-9.925,0.369,0
71107,0.215,-6.153,0.545,1
107010,0.053,-12.184,0.951,0
518678,0.798,-16.186,0.517,0
260168,0.0102,-9.454,0.566,0
240973,0.286,-8.352,0.657,0
555858,0.00795,-4.313,0.939,0
572446,0.573,-9.279,0.376,0
341601,0.133,-6.953,0.745,0
388197,0.0138,-3.219,0.817,0
568212,0.0146,-5.631,0.93,0
39275,0.111,-7.757,0.763,0
417036,0.809,-8.151,0.473,0
501825,0.861,-14.758,0.312,0
376655,0.742,-9.314,0.613,0
427697,0.539,-4.509,0.777,1
313979,0.99,-11.339,0.48,0
218384,0.817,-12.799,0.416,1
455746,0.0902,-5.548,0.657,1
46240,0.38,-9.682,0.756,0
522844,0.0885,-13.717,0.661,0
321314,0.916,-14.621,0.184,0
458860,0.548,-10.302,0.46,0
142031,0.854,-18.638,0.2,0
255584,0.162,-1.617,0.961,0
546528,0.897,-11.484,0.257,0
584694,0.062,-5.333,0.727,0
431563,0.0825,-8.774,0.602,0
321360,0.319,-8.634,0.787,0
161998,0.797,-15.711,0.236,0
71673,0.11,-6.47,0.519,0
229669,0.0684,-5.277,0.853,0
402008,0.588,-9.481,0.532,0
59046,0.857,-10.719,0.41,0
577138,0.842,-13.071,0.236,0
252301,0.151,-2.578,0.919,0
341194,0.994,-21.043,0.127,0
111533,0.162,-11.675,0.589,0
416079,0.615,-8.954,0.631,0
428326,0.835,-13.692,0.183,0
347790,0.507,-10.445,0.509,0
244030,0.26,-6.676,0.713,0
140047,0.667,-14.398,0.329,0
319871,7.51e-05,-8.122,0.948,0
566319,0.00141,-9.614,0.748,0
255915,0.431,-5.476,0.538,0
102184,0.36,-7.524,0.734,0
58020,0.000181,-6.716,0.977,0
8737,0.983,-7.753,0.313,0
225679,0.145,-10.12,0.768,0
167918,0.102,-13.319,0.837,0
56710,0.0181,-8.226,0.885,0
48481,0.0887,-5.927,0.989,0
107630,0.015,-6.236,0.618,0
176660,0.00717,-4.389,0.995,0
438852,0.794,-2.133,0.804,0
389165,0.439,-10.35,0.327,0
135234,0.988,-26.546,0.0456,0
379301,0.512,-5.506,0.882,0
245881,0.0194,-7.15,0.593,0
17589,0.99,-6.96,0.623,0
309792,0.871,-14.434,0.197,0
463464,0.121,-4.893,0.707,1
134737,0.923,-10.755,0.704,0
487964,0.537,-7.757,0.43,0
317082,0.399,-7.44,0.792,0
247073,0.748,-30.08,0.0288,0
277162,0.499,-8.218,0.559,0
331507,0.00919,-3.949,0.768,0
38001,0.672,-4.451,0.884,0
86434,0.929,-11.599,0.415,0
531833,0.642,-8.322,0.561,0
223513,0.968,-21.312,0.0463,0
313317,0.151,-6.05,0.533,0
275611,0.53,-6.856,0.52,0
150231,0.638,-16.527,0.369,0
246894,0.762,-14.608,0.452,0
551533,0.348,-9.887,0.648,0
550204,0.0137,-3.105,0.923,0
351388,0.0534,-2.164,0.934,0
367923,0.568,-9.161,0.389,0
87403,0.202,-7.532,0.531,0
16225,0.986,-10.596,0.172,0
574798,0.00062,-3.35,0.837,0
142127,0.486,-7.482,0.428,0
557085,0.897,-13.322,0.181,0
476217,0.794,-5.259,0.466,0
47980,0.977,-24.013,0.0821,0
9278,0.957,-13.661,0.374,0
111998,0.0127,-5.126,0.711,0
22593,0.837,-6.737,0.63,0
103149,0.0284,-8.972,0.541,0
26322,0.995,-25.236,0.0333,0
57164,0.671,-4.872,0.651,0
360542,0.975,-13.791,0.184,0
471041,0.351,-6.722,0.804,1
20377,0.791,-5.258,0.437,0
50226,0.7,-12.892,0.346,0
497583,0.483,-15.312,0.302,0
81123,0.115,-8.516,0.605,0
180947,0.228,-13.709,0.26,0
466909,0.155,-9.253,0.7,0
75116,0.000212,-12.475,0.908,0
266804,0.0934,-10.339,0.438,0
131740,0.75,-10.353,0.317,0
132544,0.995,-4.488,0.433,0
220466,0.369,-8.228,0.66,0
169960,0.121,-5.791,0.942,0
54590,0.252,-17.983,0.388,0
213313,0.673,-5.674,0.609,0
6450,0.798,-7.384,0.548,0
252445,0.117,-7.77,0.558,0
404137,0.533,-9.511,0.667,0
167075,0.00158,-4.055,0.813,0
184597,0.231,-7.587,0.788,0
382377,0.385,-6.865,0.638,1
246941,0.742,-13.057,0.497,0
297631,0.85,-13.996,0.453,0
491813,0.0136,-6.477,0.852,0
187976,1.01e-05,-30.415,0.195,0
484437,0.221,-10.079,0.679,0
514997,0.988,-14.3,0.416,0
205875,0.803,-14.777,0.472,0
257163,0.811,-12.207,0.466,0
354273,0.522,-19.389,0.264,0
106144,0.569,-20.459,0.279,0
489821,0.622,-5.137,0.94,0
400403,0.357,-2.957,0.797,1
42143,0.892,-14.424,0.496,0
189810,0.835,-9.147,0.569,0
345842,0.0229,-7.128,0.901,0
125752,0.991,-15.616,0.213,0
321995,0.916,-12.644,0.266,0
231537,0.222,-6.298,0.494,0
366132,0.587,-15.558,0.422,0
412522,0.589,-15.244,0.214,0
296639,0.956,-15.937,0.118,0
5450,0.986,-12.58,0.286,0
346088,0.609,-14.442,0.544,0
540500,0.424,-5.133,0.642,1
253784,0.0318,-5.559,0.616,0
205221,0.113,-10.797,0.345,0
236911,0.253,-3.046,0.827,0
254846,0.84,-7.735,0.313,0
482181,0.889,-23.164,0.21,0
497070,0.798,-17.115,0.406,0
198092,0.637,-7.126,0.821,0
129508,0.00283,-6.94,0.857,0
217740,0.967,-13.012,0.333,0
158479,0.564,-5.869,0.813,0
248392,0.954,-17.202,0.282,0
180539,0.708,-14.775,0.394,0
21429,0.976,-17.36,0.308,0
246568,0.0311,-8.932,0.341,0
10948,0.508,-23.905,0.181,0
318074,0.425,-6.581,0.697,0
150663,0.493,-7.55,0.666,0
55559,0.0582,-10.948,0.636,0
101060,0.417,-12.639,0.599,0
356773,0.539,-7.24,0.685,0
492419,0.0955,-7.453,0.712,0
58645,0.0275,-8.189,0.947,0
404597,0.56,-9.628,0.423,0
189332,0.844,-7.717,0.499,0
509786,0.962,-11.383,0.356,0
541286,0.865,-12.434,0.33,0
478759,0.504,-5.676,0.773,0
304385,0.412,-7.522,0.524,1
552419,0.0001,-6.586,0.957,0
160673,0.995,-18.324,0.204,0
258220,0.331,-8.669,0.355,0
422871,0.355,-5.118,0.797,0
226609,7.83e-05,-11.038,0.531,0
125651,0.782,-14.524,0.413,0
257312,0.851,-10.826,0.431,0
94173,0.211,-6.487,0.693,0
458636,0.394,-8.837,0.688,0
120542,0.86,-9.742,0.331,0
314868,0.283,-8.366,0.556,0
212594,0.7,-8.634,0.601,0
125985,0.73,-20.429,0.151,0
573778,0.00865,-9.09,0.65,0
150456,0.797,-11.399,0.454,0
458119,0.141,-6.853,0.903,0
2777,0.0068,-7.713,0.279,0
65777,0.056,-6.331,0.842,0
554402,0.0937,-3.318,0.863,0
133612,0.971,-1.922,0.636,0
577009,0.868,-7.506,0.538,0
29014,0.72,-7.066,0.69,0
35965,0.518,-8.863,0.576,0
371071,0.104,-5.49,0.909,0
303137,0.000347,-4.011,0.956,0
15579,0.944,-5.149,0.772,0
275960,0.763,-9.537,0.319,0
50219,0.716,-7.099,0.302,0
534626,0.101,-9.035,0.657,0
86418,0.00394,-5.821,0.873,0
475631,0.268,-3.796,0.945,0
271997,0.451,-6.182,0.568,0
538240,0.675,-13.848,0.367,0
241298,0.0133,-13.936,0.545,0
369933,0.541,-7.866,0.536,0
428258,0.916,-7.641,0.434,0
108213,0.403,-15.885,0.414,0
406237,0.141,-4.892,0.776,0
234396,0.134,-14.793,0.417,0
20103,0.994,-11.611,0.0892,0
303482,0.0104,-3.627,0.819,0
266667,0.0662,-9.251,0.985,0
429901,0.117,-10.238,0.63,0
295794,0.236,-6.518,0.796,1
315379,0.956,-18.902,0.202,0
141030,0.361,-13.075,0.447,0
49873,0.694,-14.356,0.31,0
458857,0.0855,-2.988,0.96,0
446604,0.621,-4.008,0.82,0
366544,0.432,-7.319,0.619,0
471964,0.934,-9.166,0.32,0
38058,0.726,-7.969,0.647,0
565299,0.788,-12.545,0.548,0
376253,0.631,-5.134,0.865,0
520546,0.993,-22.504,0.0497,0
471374,0.974,-17.863,0.169,0
544626,7.42e-05,-14.276,0.624,0
74626,0.403,-6.341,0.834,0
475080,0.751,-4.025,0.731,0
254104,0.111,-7.442,0.856,0
350978,0.068,-5.344,0.88,0
95907,0.767,-17.136,0.145,0
4724,0.984,-13.807,0.341,0
246405,0.115,-7.489,0.57,0
382935,0.831,-13.538,0.22,0
527767,0.0742,-8.218,0.577,0
18841,0.934,-10.9,0.0661,0
500416,0.219,-7.183,0.769,0
391041,0.93,-11.528,0.498,0
490149,0.807,-6.605,0.499,0
242605,0.000183,-10.046,0.556,0
511056,0.976,-13.381,0.143,0
403971,0.0205,-7.765,0.728,0
333136,0.619,-11.628,0.619,0
470786,0.492,-7.581,0.595,0
94486,0.985,-22.413,0.123,0
479691,0.425,-15.139,0.337,0
28927,0.703,-9.053,0.38,0
426557,0.0287,-3.952,0.836,0
221330,0.755,-10.018,0.539,0
45480,0.728,-10.089,0.409,0
219417,0.942,-16.738,0.292,0
573950,0.796,-7.902,0.729,0
190853,0.375,-4.32,0.631,0
217246,0.0584,-4.534,0.87,0
569895,0.0027,-8.796,0.793,0
106388,0.198,-12.961,0.803,0
175641,0.0677,-7.523,0.67,0
133775,0.992,-6.137,0.461,0
293159,0.526,-8.35,0.639,0
554447,0.119,-7.764,0.514,0
341624,0.883,-18.465,0.14,0
226107,0.0131,-9.483,0.705,0
531964,0.0543,-3.955,0.87,0
515982,0.9,-4.364,0.904,0
151819,0.459,-4.939,0.716,0
350610,0.63,-3.884,0.649,0
415604,0.995,-19.778,0.0239,0
521055,0.48,-5.344,0.865,0
62493,0.657,-11.005,0.285,0
516160,0.986,-10.485,0.224,0
483096,0.687,-11.882,0.366,0
218419,0.553,-8.343,0.521,0
361825,0.851,-11.989,0.297,0
192640,0.814,-16.093,0.284,0
360872,0.932,-17.461,0.211,0
42400,0.668,-10.952,0.415,0
55356,0.152,-4.701,0.892,0
69078,0.0434,-9.523,0.59,0
495491,0.385,-21.609,0.284,0
124086,0.838,-15.009,0.606,0
255013,0.253,-6.371,0.69,0
346573,0.442,-7.892,0.759,0
411229,0.495,-6.409,0.778,0
367957,0.994,-33.842,0.00697,0
64350,0.325,-17.714,0.149,0
114449,0.00528,-2.976,0.94,0
377807,0.383,-8.751,0.551,0
442753,0.275,-9.297,0.72,0
86946,0.056,-4.463,0.771,0
47975,0.845,-10.758,0.274,0
314622,0.976,-13.09,0.202,0
456337,4.26e-05,-5.676,0.849,0
279006,0.00745,-4.605,0.749,0
472337,0.0933,-2.983,0.949,0
503567,0.315,-16.937,0.257,0
336616,0.19,-4.014,0.745,0
547397,0.132,-14.969,0.492,0
131924,0.478,-7.738,0.585,0
62158,0.0719,-6.63,0.774,0
392131,0.241,-13.811,0.229,0
27533,0.926,-14.097,0.186,0
361284,0.985,-9.889,0.395,0
508934,0.247,-2.867,0.888,0
373336,0.501,-12.897,0.344,0
439884,0.97,-15.759,0.185,0
418004,0.991,-16.017,0.15,0
295274,0.727,-5.715,0.661,1
436148,0.734,-2.727,0.924,0
40104,0.36,-8.341,0.693,0
155242,0.298,-6.521,0.697,0
418360,0.563,-5.717,0.643,0
60015,0.0983,-6.782,0.92,0
331385,0.455,-9.472,0.461,0
315886,0.276,-8.653,0.762,0
390993,0.959,-13.751,0.522,0
557653,0.103,-4.259,0.616,0
171561,0.464,-13.388,0.516,0
389555,0.0024,-6.092,0.67,0
515052,0.984,-15.778,0.248,0
518012,0.983,-14.965,0.362,0
304470,0.000347,-4.409,0.856,0
385594,0.0137,-12.266,0.876,0
545439,0.0393,-5.54,0.707,0
319654,0.499,-9.659,0.836,0
333865,0.339,-7.974,0.497,0
68117,0.0181,-8.397,0.871,0
418643,0.556,-8.049,0.448,0
150032,0.336,-10.618,0.713,0
422307,0.191,-10.479,0.604,0
496892,0.309,-10.847,0.575,0
59704,0.981,-18.171,0.148,0
55304,0.472,-8.12,0.737,0
526149,0.461,-9.117,0.558,0
399679,0.0344,-7.072,0.727,1
333142,0.65,-16.273,0.143,0
516392,0.81,-10.145,0.483,0
290625,0.045,-13.237,0.476,0
351910,0.228,-4.943,0.797,0
30771,0.787,-8.786,0.643,0
358310,0.0985,-5.262,0.659,0
184756,0.405,-10.669,0.471,0
436382,0.635,-6.537,0.6,0
490817,0.000843,-7.285,0.793,0
499764,0.00247,-4.089,0.923,0
108836,0.296,-5.167,0.707,0
11989,0.661,-15.369,0.367,0
475036,0.235,-4.565,0.61,0
51458,0.398,-8.911,0.424,0
432622,0.773,-10.675,0.565,0
437034,0.0344,-2.864,0.881,1
493189,0.742,-25.103,0.0337,0
109195,0.468,-7.139,0.702,0
369808,0.0304,-5.399,0.79,0
87297,0.619,-3.936,0.522,0
449690,0.906,-7.531,0.29,0
114422,0.112,-4.191,0.567,1
358392,0.289,-6.993,0.59,1
322660,0.427,-10.163,0.333,0
279604,0.638,-9.056,0.252,0
356448,0.918,-11.136,0.285,0
395936,0.568,-7.052,0.398,0
229429,0.0437,-4.613,0.859,0
525671,0.101,-18.315,0.308,0
422481,0.545,-16.216,0.297,0
46579,0.113,-10.061,0.608,0
142137,0.231,-6.339,0.898,0
581550,0.141,-5.87,0.743,0
12817,0.961,-15.116,0.155,0
510223,0.107,-15.058,0.322,0
373154,0.0748,-4.027,0.934,0
352341,0.166,-5.33,0.712,1
88842,0.0174,-7.333,0.702,0
141220,0.346,-12.503,0.394,0
112176,0.0117,-6.767,0.721,0
311952,0.0125,-3.075,0.776,0
235521,0.037,-6.258,0.861,0
315893,0.794,-15.672,0.251,0
187981,0.217,-8.142,0.532,0
516214,0.98,-14.857,0.345,0
579075,0.657,-16.076,0.607,0
199492,0.83,-6.345,0.527,0
445073,0.741,-14.62,0.215,0
121890,0.895,-5.569,0.298,0
161345,0.856,-10.976,0.365,0
477456,5.82e-06,-6.863,0.943,0
474394,0.00126,-3.999,0.863,0
184300,0.157,-5.617,0.665,0
386851,3.74e-05,-5.781,0.96,0
215626,0.368,-12.513,0.633,0
382871,0.132,-9.086,0.647,0
466193,0.675,-10.968,0.648,0
478415,0.134,-3.032,0.907,0
53319,0.279,-6.132,0.737,0
206635,0.249,-10.527,0.572,0
439207,0.324,-3.176,0.656,0
175199,0.000288,-4.089,0.959,0
180865,0.557,-9.923,0.535,0
368818,0.369,-6.56,0.829,0
363033,0.706,-8.478,0.485,0
184004,0.626,-3.999,0.687,0
485767,0.972,-16.185,0.132,0
576670,0.218,-8.151,0.47,0
568861,0.326,-6.386,0.705,0
469849,0.0123,-10.362,0.745,0
548598,0.497,-17.721,0.323,0
577001,0.767,-23.355,0.0791,0
880,0.991,-20.918,0.189,0
509686,0.00589,-7.719,0.696,1
191630,0.71,-8.048,0.67,0
184664,0.127,-13.136,0.504,0
253635,0.298,-3.986,0.803,0
308879,0.402,-9.929,0.515,0
576591,0.774,-14.684,0.195,0
486041,0.405,-11.622,0.679,0
355555,0.591,-11.517,0.614,0
499957,0.181,-6.542,0.835,0
532891,0.115,-5.811,0.727,0
554679,0.00183,-4.432,0.924,0
459522,0.77,-3.866,0.802,0
472892,0.753,-19.675,0.133,0
582635,0.534,-7.059,0.857,0
164799,0.000579,-4.57,0.865,0
398525,0.092,-6.457,0.736,1
380393,0.038,-6.403,0.728,0
290358,0.577,-10.739,0.403,0
452437,0.633,-5.951,0.5,0
394505,0.94,-18.84,0.219,0
426184,0.0991,-7.405,0.778,0
348261,0.00571,-11.14,0.668,0
84882,0.0858,-6.753,0.768,0
118890,0.984,-21.271,0.0904,0
218007,0.0856,-6.428,0.552,0
68170,0.9,-14.004,0.277,0
430757,0.688,-14.728,0.449,0
340793,0.878,-21.118,0.156,0
311668,0.432,-4.926,0.852,0
450435,0.769,-6.897,0.473,0
424938,0.464,-7.726,0.603,0
17030,0.92,-10.756,0.166,0
416045,0.77,-13.777,0.155,0
196282,0.53,-10.363,0.317,0
567714,0.0781,-7.473,0.923,0
14842,0.964,-24.412,0.0404,0
240128,0.629,-13.217,0.647,0
258112,0.887,-18.181,0.169,0
534320,0.0906,-9.427,0.743,0
364074,0.793,-16.196,0.186,0
560753,0.0225,-5.886,0.688,0
489761,4.58e-05,-3.82,0.991,0
83158,0.0161,-4.747,0.914,1
577755,0.0136,-6.851,0.49,0
566021,0.884,-21.886,0.114,0
332864,0.0203,-4.1,0.724,0
28863,0.984,-13.516,0.165,0
183074,0.442,-12.775,0.409,0
299293,0.0827,-10.242,0.847,0
287342,0.97,-11.53,0.394,0
284964,0.0995,-5.929,0.658,0
530685,0.58,-6.34,0.508,0
77092,0.0273,-4.849,0.759,1
471986,0.551,-19.501,0.112,0
518815,0.914,-8.986,0.593,0
400102,0.06,-4.13,0.86,0
